"id","subject_id","student_id","grade","time_of"
2905,8,d022bd,12,2023-08-01
2906,7,d022bd,8,2023-08-01
2907,2,decb92,9,2023-08-01
2908,1,decb92,3,2023-08-01
2909,3,decb92,12,2023-08-01
2910,8,decb92,6,2023-08-01
2911,7,decb92,2,2023-08-01
2912,8,bbdcca,1,2023-08-02
2913,2,bbdcca,1,2023-08-02
2914,1,bbdcca,11,2023-08-02
2915,6,bbdcca,8,2023-08-02
2916,3,bbdcca,6,2023-08-02
2917,8,"047011",12,2023-08-02
2918,2,"047011",11,2023-08-02
2919,1,"047011",7,2023-08-02
2920,6,"047011",2,2023-08-02
2921,3,"047011",7,2023-08-02
2922,8,b9b00b,8,2023-08-02
2923,2,b9b00b,10,2023-08-02
2924,1,b9b00b,11,2023-08-02
2925,6,b9b00b,12,2023-08-02
2926,3,b9b00b,3,2023-08-02
2927,8,"6f7010",11,2023-08-02
2928,2,"6f7010",1,2023-08-02
2929,1,"6f7010",6,2023-08-02
2930,6,"6f7010",3,2023-08-02
2931,3,"6f7010",4,2023-08-02
2932,2,dcdc9b,8,2023-08-03
2933,3,dcdc9b,9,2023-08-03
2934,4,dcdc9b,4,2023-08-03
2935,1,dcdc9b,4,2023-08-03
2936,2,"807817",3,2023-08-03
2937,3,"807817",1,2023-08-03
2938,4,"807817",11,2023-08-03
2939,1,"807817",8,2023-08-03
2940,2,"98059a",11,2023-08-03
2941,3,"98059a",1,2023-08-03
2942,4,"98059a",8,2023-08-03
2943,1,"98059a",10,2023-08-03
2944,2,"929b52",5,2023-08-03
2945,3,"929b52",3,2023-08-03
2946,4,"929b52",1,2023-08-03
2947,1,"929b52",8,2023-08-03
2948,2,edbed6,10,2023-08-03
2949,3,edbed6,11,2023-08-03
2950,4,edbed6,6,2023-08-03
2951,1,edbed6,6,2023-08-03
2952,5,dcdc9b,7,2023-08-04
2953,3,dcdc9b,6,2023-08-04
2954,6,dcdc9b,7,2023-08-04
2955,7,dcdc9b,6,2023-08-04
2956,1,dcdc9b,3,2023-08-04
2957,5,d022bd,8,2023-08-04
2958,3,d022bd,7,2023-08-04
2959,6,d022bd,2,2023-08-04
2960,7,d022bd,10,2023-08-04
2961,1,d022bd,2,2023-08-04
2962,5,"11b9cb",7,2023-08-04
2963,3,"11b9cb",8,2023-08-04
2964,6,"11b9cb",1,2023-08-04
2965,7,"11b9cb",11,2023-08-04
2966,1,"11b9cb",12,2023-08-04
2967,5,"807817",1,2023-08-04
2968,3,"807817",1,2023-08-04
2969,6,"807817",1,2023-08-04
2970,7,"807817",12,2023-08-04
2971,1,"807817",3,2023-08-04
2972,8,a67c06,6,2023-08-07
2973,2,a67c06,5,2023-08-07
2974,6,a67c06,2,2023-08-07
2975,7,a67c06,8,2023-08-07
2976,8,"3762de",9,2023-08-07
2977,2,"3762de",4,2023-08-07
2978,6,"3762de",10,2023-08-07
2979,7,"3762de",2,2023-08-07
2980,8,"549cec",9,2023-08-07
2981,2,"549cec",8,2023-08-07
2982,6,"549cec",4,2023-08-07
2983,7,"549cec",2,2023-08-07
2984,8,b931ea,10,2023-08-07
2985,2,b931ea,9,2023-08-07
2986,6,b931ea,4,2023-08-07
2987,7,b931ea,10,2023-08-07
2988,8,"2d30ec",5,2023-08-07
2989,2,"2d30ec",7,2023-08-07
2990,6,"2d30ec",12,2023-08-07
2991,7,"2d30ec",5,2023-08-07
2992,1,b706e0,1,2023-08-08
2993,8,b706e0,9,2023-08-08
2994,3,b706e0,6,2023-08-08
2995,4,b706e0,1,2023-08-08
2996,1,b93755,3,2023-08-08
2997,8,b93755,11,2023-08-08
2998,3,b93755,1,2023-08-08
2999,4,b93755,12,2023-08-08
3000,1,ab288c,9,2023-08-08
3001,8,ab288c,10,2023-08-08
3002,3,ab288c,3,2023-08-08
3003,4,ab288c,1,2023-08-08
3004,1,d022bd,6,2023-08-08
3005,8,d022bd,5,2023-08-08
3006,3,d022bd,1,2023-08-08
3007,4,d022bd,9,2023-08-08
3008,3,"83d833",5,2023-08-09
3009,1,"83d833",7,2023-08-09
3010,4,"83d833",3,2023-08-09
3011,6,"83d833",7,2023-08-09
3012,2,"83d833",5,2023-08-09
3013,3,edbed6,12,2023-08-09
3014,1,edbed6,3,2023-08-09
3015,4,edbed6,6,2023-08-09
3016,6,edbed6,6,2023-08-09
3017,2,edbed6,11,2023-08-09
3018,3,dcdc9b,11,2023-08-09
3019,1,dcdc9b,7,2023-08-09
3020,4,dcdc9b,8,2023-08-09
3021,6,dcdc9b,11,2023-08-09
3022,2,dcdc9b,4,2023-08-09
3023,3,b85d7b,3,2023-08-09
3024,1,b85d7b,12,2023-08-09
3025,4,b85d7b,8,2023-08-09
3026,6,b85d7b,3,2023-08-09
3027,2,b85d7b,11,2023-08-09
3028,3,"275dd5",2,2023-08-09
3029,1,"275dd5",5,2023-08-09
3030,4,"275dd5",9,2023-08-09
3031,6,"275dd5",10,2023-08-09
3032,2,"275dd5",2,2023-08-09
3033,3,a67c06,7,2023-08-10
3034,4,a67c06,2,2023-08-10
3035,1,a67c06,9,2023-08-10
3036,2,a67c06,8,2023-08-10
3037,3,"549cec",2,2023-08-10
3038,4,"549cec",10,2023-08-10
3039,1,"549cec",2,2023-08-10
3040,2,"549cec",4,2023-08-10
3041,3,e04ff9,10,2023-08-10
3042,4,e04ff9,7,2023-08-10
3043,1,e04ff9,5,2023-08-10
3044,2,e04ff9,4,2023-08-10
3045,3,dcdc9b,2,2023-08-10
3046,4,dcdc9b,2,2023-08-10
3047,1,dcdc9b,10,2023-08-10
3048,2,dcdc9b,9,2023-08-10
3049,6,"047011",6,2023-08-11
3050,7,"047011",10,2023-08-11
3051,5,"047011",3,2023-08-11
3052,4,"047011",9,2023-08-11
3053,6,a2befa,5,2023-08-11
3054,7,a2befa,11,2023-08-11
3055,5,a2befa,1,2023-08-11
3056,4,a2befa,9,2023-08-11
3057,6,"11b9cb",10,2023-08-11
3058,7,"11b9cb",3,2023-08-11
3059,5,"11b9cb",8,2023-08-11
3060,4,"11b9cb",5,2023-08-11
3061,6,d0ce45,10,2023-08-11
3062,7,d0ce45,8,2023-08-11
3063,5,d0ce45,11,2023-08-11
3064,4,d0ce45,12,2023-08-11
3065,3,a482ef,6,2023-08-14
3066,4,a482ef,3,2023-08-14
3067,8,a482ef,12,2023-08-14
3068,2,a482ef,9,2023-08-14
3069,1,a482ef,6,2023-08-14
3070,3,"98059a",9,2023-08-14
3071,4,"98059a",9,2023-08-14
3072,8,"98059a",11,2023-08-14
3073,2,"98059a",5,2023-08-14
3074,1,"98059a",10,2023-08-14
3075,3,ed3bef,1,2023-08-14
3076,4,ed3bef,12,2023-08-14
3077,8,ed3bef,9,2023-08-14
3078,2,ed3bef,12,2023-08-14
3079,1,ed3bef,6,2023-08-14
3080,3,"80cc75",3,2023-08-14
3081,4,"80cc75",9,2023-08-14
3082,8,"80cc75",5,2023-08-14
3083,2,"80cc75",3,2023-08-14
3084,1,"80cc75",5,2023-08-14
3085,3,"83d833",12,2023-08-14
3086,4,"83d833",6,2023-08-14
3087,8,"83d833",5,2023-08-14
3088,2,"83d833",3,2023-08-14
3089,1,"83d833",2,2023-08-14
3090,7,"0a8153",11,2023-08-15
3091,4,"0a8153",8,2023-08-15
3092,1,"0a8153",6,2023-08-15
3093,6,"0a8153",9,2023-08-15
3094,7,"2d30ec",10,2023-08-15
3095,4,"2d30ec",4,2023-08-15
3096,1,"2d30ec",12,2023-08-15
3097,6,"2d30ec",3,2023-08-15
3098,7,"549cec",5,2023-08-15
3099,4,"549cec",2,2023-08-15
3100,1,"549cec",3,2023-08-15
3101,6,"549cec",8,2023-08-15
3102,7,"3fb3e7",12,2023-08-15
3103,4,"3fb3e7",11,2023-08-15
3104,1,"3fb3e7",2,2023-08-15
3105,6,"3fb3e7",6,2023-08-15
3106,8,"0a8153",8,2023-08-16
3107,3,"0a8153",12,2023-08-16
3108,2,"0a8153",5,2023-08-16
3109,4,"0a8153",8,2023-08-16
3110,8,b723f5,11,2023-08-16
3111,3,b723f5,2,2023-08-16
3112,2,b723f5,6,2023-08-16
3113,4,b723f5,4,2023-08-16
3114,8,"11b9cb",4,2023-08-16
3115,3,"11b9cb",1,2023-08-16
3116,2,"11b9cb",10,2023-08-16
3117,4,"11b9cb",2,2023-08-16
3118,8,b931ea,4,2023-08-16
3119,3,b931ea,8,2023-08-16
3120,2,b931ea,3,2023-08-16
3121,4,b931ea,11,2023-08-16
3122,8,d0ce45,8,2023-08-17
3123,2,d0ce45,6,2023-08-17
3124,7,d0ce45,5,2023-08-17
3125,5,d0ce45,11,2023-08-17
3126,4,d0ce45,11,2023-08-17
3127,8,decb92,7,2023-08-17
3128,2,decb92,3,2023-08-17
3129,7,decb92,12,2023-08-17
3130,5,decb92,2,2023-08-17
3131,4,decb92,8,2023-08-17
3132,8,a482ef,9,2023-08-17
3133,2,a482ef,9,2023-08-17
3134,7,a482ef,10,2023-08-17
3135,5,a482ef,11,2023-08-17
3136,4,a482ef,2,2023-08-17
3137,8,"997a44",8,2023-08-17
3138,2,"997a44",2,2023-08-17
3139,7,"997a44",7,2023-08-17
3140,5,"997a44",5,2023-08-17
3141,4,"997a44",2,2023-08-17
3142,8,"1c192d",5,2023-08-17
3143,2,"1c192d",5,2023-08-17
3144,7,"1c192d",2,2023-08-17
3145,5,"1c192d",9,2023-08-17
3146,4,"1c192d",6,2023-08-17
3147,1,b931ea,3,2023-08-18
3148,5,b931ea,7,2023-08-18
3149,7,b931ea,1,2023-08-18
3150,3,b931ea,12,2023-08-18
3151,8,b931ea,11,2023-08-18
3152,1,dcdc9b,9,2023-08-18
3153,5,dcdc9b,12,2023-08-18
3154,7,dcdc9b,4,2023-08-18
3155,3,dcdc9b,11,2023-08-18
3156,8,dcdc9b,3,2023-08-18
3157,1,d0ce45,10,2023-08-18
3158,5,d0ce45,2,2023-08-18
3159,7,d0ce45,6,2023-08-18
3160,3,d0ce45,7,2023-08-18
3161,8,d0ce45,3,2023-08-18
3162,1,"960b19",1,2023-08-18
3163,5,"960b19",12,2023-08-18
3164,7,"960b19",11,2023-08-18
3165,3,"960b19",6,2023-08-18
3166,8,"960b19",6,2023-08-18
3167,1,b723f5,7,2023-08-18
3168,5,b723f5,10,2023-08-18
3169,7,b723f5,10,2023-08-18
3170,3,b723f5,12,2023-08-18
3171,8,b723f5,8,2023-08-18
3172,4,"40e0fe",6,2023-08-21
3173,7,"40e0fe",3,2023-08-21
3174,5,"40e0fe",12,2023-08-21
3175,3,"40e0fe",5,2023-08-21
3176,4,"549cec",6,2023-08-21
3177,7,"549cec",9,2023-08-21
3178,5,"549cec",3,2023-08-21
3179,3,"549cec",10,2023-08-21
3180,4,c77731,8,2023-08-21
3181,7,c77731,7,2023-08-21
3182,5,c77731,6,2023-08-21
3183,3,c77731,8,2023-08-21
3184,4,b9b00b,7,2023-08-21
3185,7,b9b00b,10,2023-08-21
3186,5,b9b00b,9,2023-08-21
3187,3,b9b00b,10,2023-08-21
3188,5,"6f234a",12,2023-08-22
3189,3,"6f234a",11,2023-08-22
3190,7,"6f234a",8,2023-08-22
3191,4,"6f234a",2,2023-08-22
3192,8,"6f234a",4,2023-08-22
3193,5,"960b19",1,2023-08-22
3194,3,"960b19",3,2023-08-22
3195,7,"960b19",9,2023-08-22
3196,4,"960b19",5,2023-08-22
3197,8,"960b19",1,2023-08-22
3198,5,eabec7,5,2023-08-22
3199,3,eabec7,11,2023-08-22
3200,7,eabec7,12,2023-08-22
3201,4,eabec7,7,2023-08-22
3202,8,eabec7,9,2023-08-22
3203,5,"807817",11,2023-08-22
3204,3,"807817",4,2023-08-22
3205,7,"807817",2,2023-08-22
3206,4,"807817",3,2023-08-22
3207,8,"807817",11,2023-08-22
3208,5,c77731,12,2023-08-22
3209,3,c77731,12,2023-08-22
3210,7,c77731,11,2023-08-22
3211,4,c77731,6,2023-08-22
3212,8,c77731,2,2023-08-22
3213,1,"3762de",9,2023-08-23
3214,7,"3762de",12,2023-08-23
3215,2,"3762de",2,2023-08-23
3216,4,"3762de",9,2023-08-23
3217,1,"0a8153",5,2023-08-23
3218,7,"0a8153",2,2023-08-23
3219,2,"0a8153",7,2023-08-23
3220,4,"0a8153",6,2023-08-23
3221,1,c77731,8,2023-08-23
3222,7,c77731,2,2023-08-23
3223,2,c77731,10,2023-08-23
3224,4,c77731,7,2023-08-23
3225,1,"80cc75",9,2023-08-23
3226,7,"80cc75",1,2023-08-23
3227,2,"80cc75",1,2023-08-23
3228,4,"80cc75",6,2023-08-23
3229,4,"0a8153",10,2023-08-24
3230,8,"0a8153",8,2023-08-24
3231,7,"0a8153",10,2023-08-24
3232,1,"0a8153",3,2023-08-24
3233,5,"0a8153",10,2023-08-24
3234,4,"549cec",4,2023-08-24
3235,8,"549cec",8,2023-08-24
3236,7,"549cec",10,2023-08-24
3237,1,"549cec",2,2023-08-24
3238,5,"549cec",9,2023-08-24
3239,4,"7bfb92",7,2023-08-24
3240,8,"7bfb92",3,2023-08-24
3241,7,"7bfb92",3,2023-08-24
3242,1,"7bfb92",9,2023-08-24
3243,5,"7bfb92",6,2023-08-24
3244,4,"7b268b",10,2023-08-24
3245,8,"7b268b",10,2023-08-24
3246,7,"7b268b",12,2023-08-24
3247,1,"7b268b",5,2023-08-24
3248,5,"7b268b",11,2023-08-24
3249,4,c77731,9,2023-08-24
3250,8,c77731,12,2023-08-24
3251,7,c77731,10,2023-08-24
3252,1,c77731,11,2023-08-24
3253,5,c77731,4,2023-08-24
3254,3,e62b25,8,2023-08-25
3255,4,e62b25,9,2023-08-25
3256,6,e62b25,7,2023-08-25
3257,7,e62b25,7,2023-08-25
3258,2,e62b25,4,2023-08-25
3259,3,"047011",8,2023-08-25
3260,4,"047011",10,2023-08-25
3261,6,"047011",7,2023-08-25
3262,7,"047011",8,2023-08-25
3263,2,"047011",3,2023-08-25
3264,3,a67c06,5,2023-08-25
3265,4,a67c06,9,2023-08-25
3266,6,a67c06,1,2023-08-25
3267,7,a67c06,5,2023-08-25
3268,2,a67c06,11,2023-08-25
3269,3,"275dd5",11,2023-08-25
3270,4,"275dd5",6,2023-08-25
3271,6,"275dd5",8,2023-08-25
3272,7,"275dd5",7,2023-08-25
3273,2,"275dd5",10,2023-08-25
3274,2,"83d833",1,2023-08-28
3275,3,"83d833",2,2023-08-28
3276,7,"83d833",8,2023-08-28
3277,5,"83d833",12,2023-08-28
3278,6,"83d833",3,2023-08-28
3279,2,a2befa,12,2023-08-28
3280,3,a2befa,1,2023-08-28
3281,7,a2befa,11,2023-08-28
3282,5,a2befa,12,2023-08-28
3283,6,a2befa,8,2023-08-28
3284,2,"11b9cb",11,2023-08-28
3285,3,"11b9cb",6,2023-08-28
3286,7,"11b9cb",7,2023-08-28
3287,5,"11b9cb",2,2023-08-28
3288,6,"11b9cb",6,2023-08-28
3289,2,"960b19",10,2023-08-28
3290,3,"960b19",3,2023-08-28
3291,7,"960b19",6,2023-08-28
3292,5,"960b19",12,2023-08-28
3293,6,"960b19",12,2023-08-28
3294,2,"7bfb92",2,2023-08-28
3295,3,"7bfb92",12,2023-08-28
3296,7,"7bfb92",6,2023-08-28
3297,5,"7bfb92",5,2023-08-28
3298,6,"7bfb92",10,2023-08-28
3299,2,"80cc75",9,2023-08-29
3300,6,"80cc75",2,2023-08-29
3301,5,"80cc75",12,2023-08-29
3302,3,"80cc75",9,2023-08-29
3303,1,"80cc75",1,2023-08-29
3304,2,b85d7b,4,2023-08-29
3305,6,b85d7b,10,2023-08-29
3306,5,b85d7b,1,2023-08-29
3307,3,b85d7b,10,2023-08-29
3308,1,b85d7b,12,2023-08-29
3309,2,"997a44",8,2023-08-29
3310,6,"997a44",6,2023-08-29
3311,5,"997a44",5,2023-08-29
3312,3,"997a44",11,2023-08-29
3313,1,"997a44",12,2023-08-29
3314,2,"3fb3e7",9,2023-08-29
3315,6,"3fb3e7",9,2023-08-29
3316,5,"3fb3e7",1,2023-08-29
3317,3,"3fb3e7",1,2023-08-29
3318,1,"3fb3e7",12,2023-08-29
3319,6,"39be13",9,2023-08-30
3320,5,"39be13",6,2023-08-30
3321,2,"39be13",8,2023-08-30
3322,1,"39be13",7,2023-08-30
3323,7,"39be13",9,2023-08-30
3324,6,"929b52",4,2023-08-30
3325,5,"929b52",9,2023-08-30
3326,2,"929b52",9,2023-08-30
3327,1,"929b52",6,2023-08-30
3328,7,"929b52",11,2023-08-30
3329,6,"98059a",3,2023-08-30
3330,5,"98059a",2,2023-08-30
3331,2,"98059a",3,2023-08-30
3332,1,"98059a",6,2023-08-30
3333,7,"98059a",7,2023-08-30
3334,6,c91a13,1,2023-08-30
3335,5,c91a13,5,2023-08-30
3336,2,c91a13,10,2023-08-30
3337,1,c91a13,12,2023-08-30
3338,7,c91a13,9,2023-08-30
3339,6,a06b5a,4,2023-08-30
3340,5,a06b5a,3,2023-08-30
3341,2,a06b5a,11,2023-08-30
3342,1,a06b5a,2,2023-08-30
3343,7,a06b5a,10,2023-08-30
3344,5,"1c192d",1,2023-08-31
3345,2,"1c192d",5,2023-08-31
3346,6,"1c192d",4,2023-08-31
3347,1,"1c192d",6,2023-08-31
3348,5,a67c06,2,2023-08-31
3349,2,a67c06,5,2023-08-31
3350,6,a67c06,2,2023-08-31
3351,1,a67c06,2,2023-08-31
3352,5,"047011",9,2023-08-31
3353,2,"047011",7,2023-08-31
3354,6,"047011",7,2023-08-31
3355,1,"047011",11,2023-08-31
3356,5,"80cc75",8,2023-08-31
3357,2,"80cc75",11,2023-08-31
3358,6,"80cc75",10,2023-08-31
3359,1,"80cc75",11,2023-08-31
3360,5,b39cee,12,2023-08-31
3361,2,b39cee,7,2023-08-31
3362,6,b39cee,10,2023-08-31
3363,1,b39cee,5,2023-08-31
3364,2,"275dd5",12,2023-09-01
3365,8,"275dd5",11,2023-09-01
3366,1,"275dd5",9,2023-09-01
3367,6,"275dd5",7,2023-09-01
3368,3,"275dd5",3,2023-09-01
3369,2,"40e0fe",3,2023-09-01
3370,8,"40e0fe",8,2023-09-01
3371,1,"40e0fe",1,2023-09-01
3372,6,"40e0fe",10,2023-09-01
3373,3,"40e0fe",9,2023-09-01
3374,2,"3762de",1,2023-09-01
3375,8,"3762de",11,2023-09-01
3376,1,"3762de",9,2023-09-01
3377,6,"3762de",1,2023-09-01
3378,3,"3762de",11,2023-09-01
3379,2,"047011",3,2023-09-01
3380,8,"047011",5,2023-09-01
3381,1,"047011",1,2023-09-01
3382,6,"047011",10,2023-09-01
3383,3,"047011",3,2023-09-01
3384,6,a06b5a,12,2023-09-04
3385,5,a06b5a,11,2023-09-04
3386,3,a06b5a,7,2023-09-04
3387,2,a06b5a,10,2023-09-04
3388,6,decb92,2,2023-09-04
3389,5,decb92,4,2023-09-04
3390,3,decb92,8,2023-09-04
3391,2,decb92,10,2023-09-04
3392,6,"3fb3e7",2,2023-09-04
3393,5,"3fb3e7",12,2023-09-04
3394,3,"3fb3e7",7,2023-09-04
3395,2,"3fb3e7",2,2023-09-04
3396,6,b85d7b,3,2023-09-04
3397,5,b85d7b,12,2023-09-04
3398,3,b85d7b,6,2023-09-04
3399,2,b85d7b,10,2023-09-04
3400,4,eabec7,9,2023-09-05
3401,6,eabec7,9,2023-09-05
3402,5,eabec7,10,2023-09-05
3403,8,eabec7,5,2023-09-05
3404,3,eabec7,2,2023-09-05
3405,4,"3762de",2,2023-09-05
3406,6,"3762de",3,2023-09-05
3407,5,"3762de",10,2023-09-05
3408,8,"3762de",5,2023-09-05
3409,3,"3762de",2,2023-09-05
3410,4,"0a8153",4,2023-09-05
3411,6,"0a8153",2,2023-09-05
3412,5,"0a8153",3,2023-09-05
3413,8,"0a8153",4,2023-09-05
3414,3,"0a8153",8,2023-09-05
3415,4,edbed6,1,2023-09-05
3416,6,edbed6,12,2023-09-05
3417,5,edbed6,9,2023-09-05
3418,8,edbed6,9,2023-09-05
3419,3,edbed6,12,2023-09-05
3420,4,"2d30ec",2,2023-09-05
3421,6,"2d30ec",1,2023-09-05
3422,5,"2d30ec",1,2023-09-05
3423,8,"2d30ec",9,2023-09-05
3424,3,"2d30ec",4,2023-09-05
3425,3,"6f7010",3,2023-09-06
3426,6,"6f7010",1,2023-09-06
3427,5,"6f7010",9,2023-09-06
3428,8,"6f7010",5,2023-09-06
3429,3,"2d2957",8,2023-09-06
3430,6,"2d2957",5,2023-09-06
3431,5,"2d2957",11,2023-09-06
3432,8,"2d2957",7,2023-09-06
3433,3,b93755,10,2023-09-06
3434,6,b93755,11,2023-09-06
3435,5,b93755,5,2023-09-06
3436,8,b93755,2,2023-09-06
3437,3,bbdcca,9,2023-09-06
3438,6,bbdcca,10,2023-09-06
3439,5,bbdcca,9,2023-09-06
3440,8,bbdcca,3,2023-09-06
3441,3,"929b52",11,2023-09-06
3442,6,"929b52",1,2023-09-06
3443,5,"929b52",11,2023-09-06
3444,8,"929b52",4,2023-09-06
3445,5,bbdcca,8,2023-09-07
3446,1,bbdcca,6,2023-09-07
3447,2,bbdcca,7,2023-09-07
3448,8,bbdcca,11,2023-09-07
3449,5,ab288c,5,2023-09-07
3450,1,ab288c,10,2023-09-07
3451,2,ab288c,8,2023-09-07
3452,8,ab288c,1,2023-09-07
3453,5,d0ce45,2,2023-09-07
3454,1,d0ce45,4,2023-09-07
3455,2,d0ce45,9,2023-09-07
3456,8,d0ce45,12,2023-09-07
3457,5,a482ef,5,2023-09-07
3458,1,a482ef,6,2023-09-07
3459,2,a482ef,2,2023-09-07
3460,8,a482ef,5,2023-09-07
3461,2,d0ce45,8,2023-09-08
3462,8,d0ce45,6,2023-09-08
3463,3,d0ce45,6,2023-09-08
3464,7,d0ce45,7,2023-09-08
3465,2,"40e0fe",9,2023-09-08
3466,8,"40e0fe",12,2023-09-08
3467,3,"40e0fe",6,2023-09-08
3468,7,"40e0fe",5,2023-09-08
3469,2,"1c192d",8,2023-09-08
3470,8,"1c192d",4,2023-09-08
3471,3,"1c192d",4,2023-09-08
3472,7,"1c192d",11,2023-09-08
3473,2,"929b52",6,2023-09-08
3474,8,"929b52",12,2023-09-08
3475,3,"929b52",3,2023-09-08
3476,7,"929b52",12,2023-09-08
3477,2,b39cee,12,2023-09-08
3478,8,b39cee,6,2023-09-08
3479,3,b39cee,8,2023-09-08
3480,7,b39cee,10,2023-09-08
3481,7,"7b268b",4,2023-09-11
3482,6,"7b268b",1,2023-09-11
3483,1,"7b268b",8,2023-09-11
3484,3,"7b268b",1,2023-09-11
3485,4,"7b268b",8,2023-09-11
3486,7,d022bd,2,2023-09-11
3487,6,d022bd,2,2023-09-11
3488,1,d022bd,3,2023-09-11
3489,3,d022bd,1,2023-09-11
3490,4,d022bd,1,2023-09-11
3491,7,e04ff9,5,2023-09-11
3492,6,e04ff9,7,2023-09-11
3493,1,e04ff9,3,2023-09-11
3494,3,e04ff9,11,2023-09-11
3495,4,e04ff9,3,2023-09-11
3496,7,a482ef,6,2023-09-11
3497,6,a482ef,12,2023-09-11
3498,1,a482ef,3,2023-09-11
3499,3,a482ef,6,2023-09-11
3500,4,a482ef,8,2023-09-11
3501,7,b93755,2,2023-09-11
3502,6,b93755,4,2023-09-11
3503,1,b93755,9,2023-09-11
3504,3,b93755,9,2023-09-11
3505,4,b93755,3,2023-09-11
3506,6,"2d2957",7,2023-09-12
3507,3,"2d2957",7,2023-09-12
3508,8,"2d2957",10,2023-09-12
3509,1,"2d2957",8,2023-09-12
3510,6,"1e77b0",5,2023-09-12
3511,3,"1e77b0",1,2023-09-12
3512,8,"1e77b0",3,2023-09-12
3513,1,"1e77b0",3,2023-09-12
3514,6,"6f234a",2,2023-09-12
3515,3,"6f234a",4,2023-09-12
3516,8,"6f234a",1,2023-09-12
3517,1,"6f234a",11,2023-09-12
3518,6,d022bd,4,2023-09-12
3519,3,d022bd,3,2023-09-12
3520,8,d022bd,12,2023-09-12
3521,1,d022bd,2,2023-09-12
3522,6,"960b19",1,2023-09-12
3523,3,"960b19",11,2023-09-12
3524,8,"960b19",8,2023-09-12
3525,1,"960b19",11,2023-09-12
3526,8,a2befa,9,2023-09-13
3527,1,a2befa,3,2023-09-13
3528,5,a2befa,12,2023-09-13
3529,2,a2befa,1,2023-09-13
3530,6,a2befa,12,2023-09-13
3531,8,"98059a",10,2023-09-13
3532,1,"98059a",1,2023-09-13
3533,5,"98059a",7,2023-09-13
3534,2,"98059a",2,2023-09-13
3535,6,"98059a",1,2023-09-13
3536,8,bbdcca,8,2023-09-13
3537,1,bbdcca,3,2023-09-13
3538,5,bbdcca,6,2023-09-13
3539,2,bbdcca,7,2023-09-13
3540,6,bbdcca,6,2023-09-13
3541,8,"7bfb92",7,2023-09-13
3542,1,"7bfb92",12,2023-09-13
3543,5,"7bfb92",8,2023-09-13
3544,2,"7bfb92",3,2023-09-13
3545,6,"7bfb92",9,2023-09-13
3546,8,e04ff9,9,2023-09-13
3547,1,e04ff9,8,2023-09-13
3548,5,e04ff9,12,2023-09-13
3549,2,e04ff9,2,2023-09-13
3550,6,e04ff9,3,2023-09-13
3551,4,b93755,1,2023-09-14
3552,7,b93755,12,2023-09-14
3553,1,b93755,4,2023-09-14
3554,2,b93755,5,2023-09-14
3555,4,b723f5,6,2023-09-14
3556,7,b723f5,4,2023-09-14
3557,1,b723f5,8,2023-09-14
3558,2,b723f5,8,2023-09-14
3559,4,ed3bef,1,2023-09-14
3560,7,ed3bef,8,2023-09-14
3561,1,ed3bef,3,2023-09-14
3562,2,ed3bef,2,2023-09-14
3563,4,a2befa,9,2023-09-14
3564,7,a2befa,4,2023-09-14
3565,1,a2befa,7,2023-09-14
3566,2,a2befa,9,2023-09-14
3567,4,"83d833",10,2023-09-14
3568,7,"83d833",8,2023-09-14
3569,1,"83d833",12,2023-09-14
3570,2,"83d833",9,2023-09-14
3571,7,"1c192d",2,2023-09-15
3572,4,"1c192d",10,2023-09-15
3573,1,"1c192d",9,2023-09-15
3574,5,"1c192d",8,2023-09-15
3575,3,"1c192d",2,2023-09-15
3576,7,dcdc9b,2,2023-09-15
3577,4,dcdc9b,11,2023-09-15
3578,1,dcdc9b,11,2023-09-15
3579,5,dcdc9b,2,2023-09-15
3580,3,dcdc9b,4,2023-09-15
3581,7,bbdcca,10,2023-09-15
3582,4,bbdcca,1,2023-09-15
3583,1,bbdcca,9,2023-09-15
3584,5,bbdcca,3,2023-09-15
3585,3,bbdcca,10,2023-09-15
3586,7,"7bfb92",4,2023-09-15
3587,4,"7bfb92",9,2023-09-15
3588,1,"7bfb92",2,2023-09-15
3589,5,"7bfb92",7,2023-09-15
3590,3,"7bfb92",12,2023-09-15
3591,1,"929b52",7,2023-09-18
3592,2,"929b52",11,2023-09-18
3593,4,"929b52",6,2023-09-18
3594,6,"929b52",5,2023-09-18
3595,1,a2befa,3,2023-09-18
3596,2,a2befa,7,2023-09-18
3597,4,a2befa,11,2023-09-18
3598,6,a2befa,3,2023-09-18
3599,1,e62b25,5,2023-09-18
3600,2,e62b25,7,2023-09-18
3601,4,e62b25,10,2023-09-18
3602,6,e62b25,10,2023-09-18
3603,1,e04ff9,9,2023-09-18
3604,2,e04ff9,12,2023-09-18
3605,4,e04ff9,4,2023-09-18
3606,6,e04ff9,9,2023-09-18
3607,1,"80cc75",11,2023-09-18
3608,2,"80cc75",2,2023-09-18
3609,4,"80cc75",6,2023-09-18
3610,6,"80cc75",7,2023-09-18
3611,4,"997a44",11,2023-09-19
3612,7,"997a44",3,2023-09-19
3613,8,"997a44",10,2023-09-19
3614,3,"997a44",2,2023-09-19
3615,4,a2befa,10,2023-09-19
3616,7,a2befa,11,2023-09-19
3617,8,a2befa,7,2023-09-19
3618,3,a2befa,5,2023-09-19
3619,4,"40e0fe",10,2023-09-19
3620,7,"40e0fe",3,2023-09-19
